kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
9457728,K04637.01,,288.59967,0.0,19h14m23.92s,46.031712,0.0,+46d01m54.2s,10.698,,10.387,,10.327,,10.337,,9.52,0.023,9.254,0.02,9.227,0.011,10.438,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,310.0,4.123963,9.194077,0.6732,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,Mandel and Agol (2002 ApJ 580 171),13.9,,,133.99121,0.00899,-0.00899,0.0,,,,,,0.81,0.03,-0.05,0.0575,,,0.728,0.224,-0.497,4.949,0.24,-0.24,,,,15.5,1.3,-1.3,4.37992345,4.583e-05,-4.583e-05,0.003875,0.000817,-0.000311,4.75,2.1,-2.1,81.19,,,1608.0,,,6311.0,76.0,-76.0,3.993,0.016,-0.018,-0.12,0.15,-0.1,1.918,0.069,-0.128,1.324,0.067,-0.155,,,,q1_q17_dr25_stellar,0.598,19.240003,2.2e-05,46.03166,0.00028,0.92,0.83,-0.16,1.0,-9e-06,1.2e-05,-1e-06,1.4e-05,0.6,1.4,0.5,1.2,0.8,1.1,1.0,1.4,0.5,1.3,1.1,1.2,CENT_SATURATED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009457/009457728/dv/kplr009457728-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.991,0.00899,-0.00899,009/009457/009457728/dv/kplr009457728-20160209194854_dvr.pdf,0,0,0,0,1579.65,198.86,-268.89,0.10565,0.183,-0.09316,LS+MCMC,0.985
2303903,K04709.01,,291.64294,0.0,19h26m34.31s,37.632408,0.0,+37d37m56.7s,16.591,,15.899,,15.671,,15.543,,14.601,0.033,14.104,0.031,14.086,0.068,15.947,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,358.0,3.0054,9.874765,0.0144,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,Mandel and Agol (2002 ApJ 580 171),11.3,,,134.47308,0.00526,-0.00526,0.0,,,,,,1.33,0.25,-0.11,0.0445,,,0.115,0.347,-0.115,1.94,0.169,-0.169,,,,305.4,32.8,-32.8,3.70858595,2.26e-05,-2.26e-05,0.015797,0.001417,-0.000692,14.75,6.9,-6.9,89.55,,,995.0,,,5420.0,162.0,-146.0,4.596,0.038,-0.12,-0.2,0.3,-0.3,0.771,0.147,-0.063,0.864,0.08,-0.098,,,,q1_q17_dr25_stellar,0.472,19.442848,3.3e-05,37.63239,0.00034,-0.6,1.4,-0.1,1.2,0.00021,0.00043,-0.0002,0.00037,0.0,1.5,-1.3,2.1,1.3,2.1,-0.1,1.5,-1.3,2.1,1.3,2.1,CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,002/002303/002303903/dv/kplr002303903-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.473,0.00526,-0.00526,002/002303/002303903/dv/kplr002303903-20160209194854_dvr.pdf,0,0,0,0,231.84,137.93,-56.57,4.41258,2.05496,-2.02708,LS+MCMC,0.8
9278216,K04710.01,,290.7377,0.0,19h22m57.05s,45.725368,0.0,+45d43m31.3s,16.055,,15.533,,15.376,,15.28,,14.415,0.03,14.038,0.04,13.965,0.052,15.58,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,140.0,4.04155,9.767796,0.16,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,Mandel and Agol (2002 ApJ 580 171),11.3,,,135.7805,0.0105,-0.0105,0.0,,,,,,1.3,0.36,-0.12,0.0859,,,0.746,0.205,-0.529,3.817,0.603,-0.603,,,,197.3,27.3,-27.3,9.4527721,0.0001363,-0.0001363,0.013921,0.000928,-0.001034,13.02,6.2,-6.2,86.72,,,832.0,,,5973.0,160.0,-178.0,4.547,0.044,-0.187,-0.34,0.3,-0.3,0.857,0.237,-0.079,0.945,0.098,-0.12,,,,q1_q17_dr25_stellar,0.482,19.382543,4.3e-05,45.72517,0.00044,1.1,1.6,-0.7,1.6,-0.00018,0.00028,0.00011,0.00028,-0.11,0.5,-0.52,0.98,0.53,0.99,-0.11,0.5,-0.67,0.86,0.68,0.87,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009278/009278216/dv/kplr009278216-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.78,0.0105,-0.0105,009/009278/009278216/dv/kplr009278216-20160209194854_dvr.pdf,0,0,0,0,113.38,92.0,-30.59,0.46734,3.80898,-0.42061,LS+MCMC,0.998
8355131,K04711.01,,287.50766,0.0,19h10m01.84s,44.31424,0.0,+44d18m51.3s,16.184,,15.599,,15.41,,15.311,,14.329,0.027,13.9,0.028,13.765,0.038,15.642,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,152.0,3.177434,9.151483,0.9181,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,Mandel and Agol (2002 ApJ 580 171),10.3,,,135.33772,0.0067,-0.0067,0.0,,,,,,1.08,0.22,-0.08,0.0493,,,0.39,0.06,-0.39,1.457,0.176,-0.176,,,,194.1,23.5,-23.5,4.3638313,3.389e-05,-3.389e-05,0.012932,0.000774,-0.001094,21.4,6.7,-6.7,88.96,,,976.0,,,5623.0,169.0,-152.0,4.596,0.042,-0.127,-0.4,0.3,-0.3,0.763,0.158,-0.056,0.853,0.08,-0.097,,,,q1_q17_dr25_stellar,0.001,19.16708,3.6e-05,44.31396,0.0004,-3.8,1.4,-1.0,1.4,0.00103,0.00039,0.00028,0.0004,-0.15,0.86,0.78,0.92,0.8,0.94,-0.23,0.86,0.6,1.0,0.7,1.1,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008355/008355131/dv/kplr008355131-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.338,0.0067,-0.0067,008/008355/008355131/dv/kplr008355131-20160209194854_dvr.pdf,0,0,0,0,214.31,137.21,-49.41,9.73279,6.0548,-5.65049,LS+MCMC,0.894
12645057,K04497.01,,289.26697,0.0,19h17m04.07s,51.751221,0.0,+51d45m04.4s,15.643,,15.118,,14.968,,14.892,,14.014,0.024,13.639,0.033,13.571,0.036,15.17,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,196.0,3.155659,11.177868,0.6099,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,Mandel and Agol (2002 ApJ 580 171),12.1,,,135.76099,0.00919,-0.00919,0.0,,,,,,1.09,0.25,-0.08,0.0675,,,0.006,0.443,-0.006,3.315,0.197,-0.197,,,,187.4,17.9,-17.9,6.83006228,7.268e-05,-7.268e-05,0.01252,0.00084,-0.000603,15.95,2.0,-2.0,89.98,,,882.0,,,5807.0,138.0,-173.0,4.576,0.038,-0.152,-0.4,0.3,-0.3,0.8,0.181,-0.06,0.886,0.087,-0.106,,,,q1_q17_dr25_stellar,0.406,19.284413,3.9e-05,51.75135,0.00033,-1.7,1.3,0.5,1.2,0.0002,0.00024,0.00011,0.00022,0.16,0.84,0.08,0.54,0.18,0.79,0.16,0.94,0.17,0.55,0.23,0.72,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,012/012645/012645057/dv/kplr012645057-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.761,0.00919,-0.00919,012/012645/012645057/dv/kplr012645057-20160209194854_dvr.pdf,0,0,0,0,142.95,93.18,-34.57,1.64396,0.20238,-0.76721,LS+MCMC,1.0
4844367,K04498.01,,294.22134,0.0,19h36m53.12s,39.989521,0.0,+39d59m22.3s,15.299,,14.794,,14.645,,14.581,,13.654,0.024,13.348,0.024,13.24,0.036,14.841,,cumulative,Done,11111011101110111000000000000000,CANDIDATE,CANDIDATE,1,63.0,3.9159184,10.310347,0.7935,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,Mandel and Agol (2002 ApJ 580 171),11.7,,,148.6441,0.0117,-0.0117,0.0,,,,,,22.42,2.72,-1.07,0.1319,,,1.201,6.731,-0.014,4.668,0.611,-0.611,,,,312.2,34.2,-34.2,17.1622587,0.0002452,-0.0002452,0.218648,6.729959,-0.012264,5.96,3.0,-3.0,78.38,,,674.0,,,5729.0,77.0,-85.0,4.509,0.024,-0.102,0.16,0.15,-0.15,0.939,0.114,-0.045,1.037,0.043,-0.074,,,,q1_q17_dr25_stellar,0.1,19.614783,2.1e-05,39.98944,0.00023,1.13,0.86,-0.29,0.82,-0.0004,0.00029,9e-05,0.00028,-0.2,0.62,0.62,0.87,0.65,0.85,-0.26,0.65,0.52,0.82,0.58,0.73,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004844/004844367/dv/kplr004844367-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454981.644,0.0117,-0.0117,004/004844/004844367/dv/kplr004844367-20160209194854_dvr.pdf,0,0,0,0,48.86,15.96,-7.14,0.01361,0.2831,-0.01006,LS+MCMC,0.983
10937749,K04499.01,,298.78278,0.0,19h55m07.87s,48.312809,0.0,+48d18m46.1s,15.099,,14.612,,14.46,,14.374,,13.518,0.054,13.162,0.038,13.14,0.039,14.652,,cumulative,Done,11111101110111011000000000000000,CANDIDATE,CANDIDATE,1,206.0,4.3740973,9.88589,0.698,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,Mandel and Agol (2002 ApJ 580 171),11.5,,,133.05317,0.00585,-0.00585,0.0,,,,,,1.04,0.29,-0.1,0.0578,,,0.428,0.032,-0.428,2.359,0.184,-0.184,,,,136.8,14.0,-14.0,5.19898615,3.909e-05,-3.909e-05,0.010944,0.000508,-0.000773,15.44,5.9,-5.9,88.41,,,1035.0,,,6058.0,164.0,-201.0,4.54,0.048,-0.204,-0.4,0.3,-0.3,0.867,0.246,-0.082,0.95,0.108,-0.119,,,,q1_q17_dr25_stellar,0.542,19.918835,3.6e-05,48.3129,0.00037,-0.6,1.3,0.3,1.3,0.00013,0.00016,-5e-05,0.00017,-0.95,0.51,-0.71,0.68,1.19,0.57,-0.7,0.48,-0.88,0.91,1.12,0.7,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010937/010937749/dv/kplr010937749-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.053,0.00585,-0.00585,010/010937/010937749/dv/kplr010937749-20160209194854_dvr.pdf,0,0,0,0,271.21,226.14,-76.95,2.57461,0.99206,-1.18408,LS+MCMC,1.0
8332521,K04567.01,,301.56284,0.0,20h06m15.08s,44.240391,0.0,+44d14m25.4s,14.202,,13.738,,13.592,,13.551,,12.716,0.021,12.431,0.021,12.33,0.023,13.775,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,86.0,3.6856647,7.1960864,0.6171,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,Mandel and Agol (2002 ApJ 580 171),11.9,,,135.04,0.0164,-0.0164,0.0,,,,,,8.1,2.69,-0.89,0.1182,,,1.063,6.865,-0.005,8.168,0.742,-0.742,,,,113.6,11.1,-11.1,14.74426,0.0002984,-0.0002984,0.07515,6.857042,-0.005195,2.47,1.2,-1.2,64.5,,,784.0,,,6146.0,170.0,-192.0,4.454,0.07,-0.21,-0.22,0.25,-0.3,0.987,0.328,-0.109,1.006,0.154,-0.115,,,,q1_q17_dr25_stellar,0.216,20.10419,2.8e-05,44.24027,0.00035,0.0,1.1,-0.4,1.2,0.00013,0.00011,5e-05,0.00013,0.3,1.0,0.17,0.69,0.33,0.94,0.23,0.94,0.32,0.6,0.39,0.64,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,008/008332/008332521/dv/kplr008332521-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.04,0.0164,-0.0164,008/008332/008332521/dv/kplr008332521-20160209194854_dvr.pdf,0,0,0,0,89.04,87.24,-26.98,0.00131,0.10115,-0.00024,LS+MCMC,0.988
4060229,K04570.01,,292.35605,0.0,19h29m25.45s,39.11945,0.0,+39d07m10.0s,15.065,,14.591,,14.454,,14.411,,13.567,0.022,13.262,0.027,13.185,0.034,14.638,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,36.0,3.8430924,11.686475,0.0054,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2965,0.3342,Mandel and Agol (2002 ApJ 580 171),12.8,,,139.8496,0.00785,-0.00785,0.0,,,,,,2.13,0.33,-0.36,0.2026,,,0.809,0.157,-0.575,3.608,0.218,-0.218,,,,292.0,25.5,-25.5,35.0175053,0.0003215,-0.0003215,0.017393,0.003939,-0.001947,45.7,21.6,-21.6,88.99,,,617.0,,,5944.0,71.0,-80.0,4.293,0.156,-0.104,-0.32,0.15,-0.15,1.123,0.173,-0.19,0.905,0.063,-0.051,,,,q1_q17_dr25_stellar,0.921,19.490403,3e-05,39.11941,0.00035,0.0,1.3,-0.2,1.3,-3e-05,0.00038,7e-05,0.00037,0.25,0.74,-0.36,0.47,0.44,0.62,0.22,0.85,-0.29,0.5,0.36,0.71,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004060/004060229/dv/kplr004060229-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454972.85,0.00785,-0.00785,004/004060/004060229/dv/kplr004060229-20160209194854_dvr.pdf,0,0,0,0,34.32,13.62,-11.88,1.47347,5.57081,-1.31258,LS+MCMC,0.996
8443527,K03197.01,,296.29056,0.0,19h45m09.73s,44.42326,0.0,+44d25m23.7s,11.852,,11.49,,11.393,,11.388,,10.545,0.021,10.299,0.018,10.253,0.015,11.531,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,59.0,4.2251244,12.450065,0.7411,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,Mandel and Agol (2002 ApJ 580 171),2.9,,,152.9112,0.0946,-0.0946,0.0,,,,,,0.96,0.21,-0.13,0.1577,,,0.12,0.337,-0.12,4.38,3.8,-3.8,,,,76.9,23.2,-23.2,22.599501,0.001566,-0.001566,0.008084,0.004441,-0.001631,39.4,18.4,-18.4,89.83,,,734.0,,,6335.0,157.0,-189.0,4.375,0.092,-0.138,-0.3,0.25,-0.3,1.087,0.239,-0.147,1.017,0.135,-0.11,,,,q1_q17_dr25_stellar,0.597,19.752719,1.3e-05,44.42325,0.00015,0.62,0.49,-0.04,0.54,-2.6e-05,3.4e-05,3e-06,3.8e-05,-0.27,0.89,0.76,0.42,0.81,0.6,-0.03,0.79,0.79,0.38,0.79,0.39,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008443/008443527/dv/kplr008443527-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454985.911,0.0946,-0.0946,008/008443/008443527/dv/kplr008443527-20160209194854_dvr.pdf,0,0,0,0,68.48,43.91,-23.11,2.2735,2.12188,-2.2278,LS+MCMC,1.0
10907132,K04503.01,,284.6134,0.0,18h58m27.22s,48.37347,0.0,+48d22m24.5s,16.191,,15.605,,15.466,,15.397,,14.431,0.032,14.078,0.036,14.08,0.074,15.683,,cumulative,Done,01111110111011101000000000000000,CANDIDATE,CANDIDATE,1,176.0,2.8858063,8.614958,0.2399,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2602,0.4096,Mandel and Agol (2002 ApJ 580 171),11.7,,,132.43645,0.00575,-0.00575,0.0,,,,,,1.54,0.47,-0.15,0.065,,,0.282,0.154,-0.282,2.402,0.145,-0.145,,,,267.7,26.5,-26.5,5.89089509,4.018e-05,-4.018e-05,0.015019,0.000826,-0.000959,18.28,5.0,-5.0,89.12,,,985.0,,,5869.0,158.0,-211.0,4.513,0.037,-0.213,0.07,0.25,-0.3,0.942,0.282,-0.094,1.054,0.117,-0.14,,,,q1_q17_dr25_stellar,0.594,18.974248,4.8e-05,48.37358,0.00043,0.8,1.7,0.4,1.6,-0.00019,0.0004,-0.00015,0.00036,-0.09,0.5,-0.1,0.96,0.13,0.97,-0.12,0.48,-0.1,0.95,0.16,0.9,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010907/010907132/dv/kplr010907132-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.436,0.00575,-0.00575,010/010907/010907132/dv/kplr010907132-20160209194854_dvr.pdf,0,0,0,0,223.02,195.72,-66.91,3.32846,0.91677,-1.24527,LS+MCMC,1.0
6520753,K04504.01,,291.2941,0.0,19h25m10.58s,41.91283,0.0,+41d54m46.2s,16.58,,15.894,,15.688,,15.55,,14.496,0.032,14.091,0.036,13.986,0.05,15.956,,cumulative,Done,00011111111111111000000000000000,CANDIDATE,CANDIDATE,2,271.0,3.6015882,10.777867,0.4943,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,Mandel and Agol (2002 ApJ 580 171),8.7,,,133.5272,0.012,-0.012,0.0,,,,,,1.44,0.33,-0.14,0.048,,,0.041,0.394,-0.041,2.461,0.283,-0.283,,,,325.3,41.8,-41.8,4.13029832,5.216e-05,-5.216e-05,0.016301,0.001241,-0.001231,13.03,2.1,-2.1,89.82,,,995.0,,,5490.0,199.0,-182.0,4.557,0.048,-0.143,-0.16,0.3,-0.3,0.81,0.187,-0.08,0.864,0.092,-0.092,,,,q1_q17_dr25_stellar,0.0,19.4196178,4.2e-06,41.91395,0.0001,0.42,0.17,4.03,0.36,0.000113,5.9e-05,0.00027,0.00012,-1.39,0.68,-7.56,0.57,7.69,0.57,0.64,0.62,-0.01,0.42,0.64,0.62,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006520/006520753/dv/kplr006520753-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.527,0.012,-0.012,006/006520/006520753/dv/kplr006520753-20160209194854_dvr.pdf,0,0,0,0,231.52,172.92,-67.2,2.45435,0.38623,-1.57263,LS+MCMC,0.995
9893468,K04575.01,,292.93643,0.0,19h31m44.74s,46.753021,0.0,+46d45m10.9s,13.478,,13.127,,13.043,,13.017,,12.105,0.024,11.926,0.024,11.816,0.023,13.174,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,7.0,4.8883586,8.994525,0.9787,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3671,Mandel and Agol (2002 ApJ 580 171),14.2,,,174.7724,0.0192,-0.0192,0.0,,,,,,1.98,0.42,-0.52,0.735,,,0.597,0.346,-0.388,14.4,0.606,-0.606,,,,125.4,10.6,-10.6,201.325036,0.005399,-0.005399,0.01067,0.000438,-0.000655,87.1,32.9,-32.9,89.61,,,410.0,,,6120.0,79.0,-85.0,4.093,0.21,-0.14,0.16,0.15,-0.15,1.699,0.364,-0.444,1.306,0.131,-0.16,,,,q1_q17_dr25_stellar,0.002,19.529066,2.7e-05,46.75351,0.00028,-1.1,1.0,1.7,1.0,0.00017,0.00014,-0.00026,0.00014,-0.74,0.83,0.15,0.6,0.76,0.82,-0.68,0.85,0.13,0.61,0.69,0.84,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009893/009893468/dv/kplr009893468-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455007.772,0.0192,-0.0192,009/009893/009893468/dv/kplr009893468-20160209194854_dvr.pdf,0,0,0,0,6.71,3.7,-3.25,0.30867,0.46639,-0.23907,LS+MCMC,0.831
11655826,K04643.01,,288.44839,0.0,19h13m47.61s,49.714031,0.0,+49d42m50.5s,15.821,,15.25,,15.088,,15.058,,14.045,0.03,13.709,0.038,13.672,0.042,15.308,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,0.0,3.5311754,9.279454,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),9.5,,,131.50752,0.00604,-0.00604,0.0,,,,,,1.43,0.46,-0.15,0.0617,,,0.079,0.378,-0.079,1.668,0.18,-0.18,,,,236.5,28.7,-28.7,5.59346375,4.295e-05,-4.295e-05,0.014042,0.000965,-0.001068,25.9,12.0,-12.0,89.83,,,1008.0,,,5874.0,164.0,-205.0,4.498,0.052,-0.208,-0.06,0.25,-0.3,0.933,0.297,-0.099,1.001,0.127,-0.127,,,,q1_q17_dr25_stellar,,,,,,,,,,,,,,0.59,0.83,-0.18,0.5,0.62,0.85,0.52,0.92,-0.24,0.52,0.57,0.93,CENT_NOFITS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011655/011655826/dv/kplr011655826-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.508,0.00604,-0.00604,011/011655/011655826/dv/kplr011655826-20160209194854_dvr.pdf,0,0,0,0,243.63,229.11,-74.74,10.51872,38.90385,-4.04831,LS+MCMC,1.0
1721157,K04644.01,,291.45734,0.0,19h25m49.76s,37.206841,0.0,+37d12m24.6s,15.889,,15.077,,14.825,,14.688,,13.699,0.023,13.21,0.026,13.119,0.03,15.144,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,387.0,3.2056208,10.003943,0.8232,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,Mandel and Agol (2002 ApJ 580 171),9.7,,,133.38221,0.00482,-0.00482,0.0,,,,,,1.23,0.16,-0.09,0.0426,,,0.534,0.432,-0.317,1.424,0.164,-0.164,,,,237.0,29.2,-29.2,3.44928111,2.122e-05,-2.122e-05,0.01441,0.000472,-0.001621,15.98,6.7,-6.7,88.08,,,966.0,,,5119.0,154.0,-139.0,4.591,0.024,-0.09,0.14,0.25,-0.3,0.781,0.103,-0.055,0.879,0.05,-0.092,,,,q1_q17_dr25_stellar,0.0,19.430495,2.1e-05,37.20693,0.00023,0.22,0.9,0.34,0.83,-0.00022,0.00022,-0.00055,0.0002,-0.83,0.75,0.16,0.48,0.85,0.74,-0.96,0.79,0.12,0.66,0.97,0.75,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,001/001721/001721157/dv/kplr001721157-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.382,0.00482,-0.00482,001/001721/001721157/dv/kplr001721157-20160209194854_dvr.pdf,0,0,0,0,206.55,91.39,-46.68,6.48403,5.43333,-3.39902,LS+MCMC,0.97
9947653,K04647.01,,290.25931,0.0,19h21m02.23s,46.885109,0.0,+46d53m06.4s,14.408,,13.671,,13.433,,13.313,,12.294,0.023,11.868,0.022,11.766,0.013,13.726,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,35.0,4.0105805,9.02947,0.2103,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1997,0.5041,Mandel and Agol (2002 ApJ 580 171),13.9,,,163.7386,0.014,-0.014,0.0,,,,,,1.97,0.77,-1.16,0.2241,,,0.473,0.053,-0.422,11.638,0.463,-0.463,,,,98.2,7.7,-7.7,37.9043889,0.0008195,-0.0008195,0.009164,0.000299,-0.000623,22.19,6.8,-6.8,88.78,,,693.0,,,5303.0,175.0,-159.0,3.87,0.63,-0.27,-0.04,0.3,-0.25,1.964,0.773,-1.159,1.042,0.18,-0.2,,,,q1_q17_dr25_stellar,0.753,19.350619,2.8e-05,46.88498,0.00026,0.0,1.0,-0.48,0.93,1e-05,0.0001,3.9e-05,9.2e-05,-0.34,0.64,0.12,0.41,0.36,0.61,-0.33,0.69,0.05,0.45,0.33,0.67,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009947/009947653/dv/kplr009947653-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454996.739,0.014,-0.014,009/009947/009947653/dv/kplr009947653-20160209194854_dvr.pdf,0,0,0,0,54.36,65.86,-46.27,0.14393,0.08864,-0.01788,LS+MCMC,0.986
