ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
290.24103,39.96801,16.094,0,1,35.0,14.532,0.6484,0.3447,15.7,1.99,0.654,4.888,452.6,43.6,89.14,537.0,5926.0,4.532,-0.2,0.887,0.978,0.387,-0.12,-0.8,-3e-05,0.00033,-0.21,0.14,0.25,1.0,2454997.175,0,0,0,0,19.62,1.23885
296.57153,50.677849,16.193,0,1,126.0,149.7421,0.5444,0.3729,76.6,7.19,0.294,5.0397,4924.0,13.94,88.79,898.0,5977.0,4.473,0.21,1.022,1.133,0.0,0.173,-0.46,-0.0019,-0.00411,0.021,0.114,0.116,1.0,2455187.83,0,0,0,0,153.36,0.63547
296.6713,43.49839,15.482,0,1,7.0,23.556185,0.5141,0.4526,26.0,3.64,0.911,5.443,1148.3,134.3,89.61,283.0,5401.0,4.487,0.0,0.878,0.863,0.035,0.15,0.4,-0.00012,0.00071,0.02,-0.5,0.5,1.0,2454995.88,0,0,0,0,1.52,1.23555
281.61887,46.814201,16.371,0,1,27.0,51.077126,0.8064,0.4966,51.4,29.02,1.259,3.4632,3882.6,52.5,88.63,402.0,5204.0,4.55,-0.08,0.789,0.808,0.0,0.06,-0.57,-0.0006,0.0027,0.09,0.02,0.09,1.0,2454992.061,0,0,0,0,6.19,0.97443
291.33719,40.558201,16.318,0,1,92.0,20.084682,0.2989,0.3728,25.0,21.92,1.209,2.193,1082.0,15.45,85.51,681.0,5753.0,4.57,-0.3,0.815,0.907,0.202,-0.55,-0.18,0.00078,7e-05,-0.23,0.06,0.24,1.0,2454977.455,0,0,0,0,50.91,0.32601
286.14938,49.867512,14.709,0,1,108.0,269.3825,0.5946,0.3858,215.0,10.15,0.946,1.767,6933.2,24.44,87.78,799.0,5812.0,4.551,-0.2,0.853,0.947,0.004,-0.067,0.005,0.00051,0.00047,0.002,0.002,0.003,1.0,2454968.585,0,0,0,0,96.39,2.89356
284.84988,46.13895,16.833,0,1,4.0,203.09047,0.2155,0.6323,237.1,10.83,0.0,8.853,21012.0,274.01,90.0,214.0,4810.0,4.536,0.12,0.776,0.755,0.161,0.045,-0.041,0.0005,-0.0016,-0.048,0.004,0.048,1.0,2455190.997,0,0,0,0,0.49,4.90893
291.285,40.730049,17.402,0,4,196.0,18.381264,0.0442,0.2898,22.9,1.41,0.966,2.977,614.7,6.5,81.45,445.0,3638.0,4.844,-0.14,0.42,0.45,0.0,-0.47,-0.65,-2e-05,-0.00081,0.25,0.36,0.44,1.0,2454971.339,0,0,0,0,9.28,0.10779
281.46173,46.789894,12.404,0,1,135.0,19.157948,0.4869,0.3166,27.6,1.39,0.659,6.165,61.3,9.66,86.09,1144.0,6212.0,4.049,-0.1,1.684,1.156,0.379,0.03,0.4,5e-06,-2e-05,0.83,-0.23,0.86,1.0,2454969.698,0,0,0,0,404.17,0.1643
294.36487,40.720879,16.487,0,3,82.0,18.731329,0.1454,0.582,23.6,1.93,0.082,3.555,602.5,28.21,89.83,620.0,4915.0,4.512,0.16,0.812,0.781,0.904,0.77,0.4,-7e-05,6e-05,-1.21,-1.3,1.78,1.0,2455034.23,0,0,0,0,34.99,2.55702
296.18524,39.26268,14.695,0,1,48.0,1093.9598,0.0131,0.3556,958.7,21.19,0.954,3.09802,28736.9,45.346,88.79,595.0,5875.0,4.572,-0.42,0.809,0.895,0.0,0.066,-0.076,0.0186,-0.0093,-0.153,0.029,0.156,1.0,2454967.386,0,0,0,0,29.69,3.27419
294.36487,40.720879,16.487,0,3,192.0,9.563178,0.15,0.582,12.5,1.3,0.441,2.093,256.8,15.84,88.4,865.0,4915.0,4.512,0.16,0.812,0.781,0.1,-0.6,-0.14,0.00035,0.00018,-0.92,-1.28,1.57,3.0,2454967.638,0,0,0,0,132.4,3.33878
280.36023,43.12368,16.189,0,1,45.0,99.735855,0.7044,0.4785,97.2,7.58,0.794,3.544,5077.8,35.8,88.73,604.0,5613.0,4.496,0.32,0.956,1.046,0.0,-1.77,-1.13,-0.00346,-0.0039,2.6,2.26,3.45,1.0,2455190.786,0,0,0,0,31.4,1.63854
295.28723,41.221958,15.562,0,4,1324.0,21.064182,0.989,0.4526,30.5,1.2,0.033,1.5041,187.5,3.689,89.49,1846.0,5422.0,4.484,0.02,0.887,0.874,0.355,-0.59,0.15,9.4e-05,7e-06,0.38,0.52,0.65,3.0,2454966.366,0,0,0,0,2741.07,1.89129
287.65396,43.505718,16.528,0,1,6.0,72.266525,0.015,0.5167,82.8,9.06,0.625,7.77,12192.0,152.0,89.76,272.0,5270.0,4.592,0.07,0.787,0.9,0.001,0.28,-0.089,-0.0021,0.0021,0.015,-0.05,0.05,1.0,2455062.0,0,0,0,0,1.29,2.31011
298.5137,40.639622,14.969,0,1,1458.0,28.005991,0.7173,0.4096,128.1,11.92,0.667,2.0654,15805.0,3.18,77.89,1748.0,5713.0,4.541,0.07,0.893,1.01,0.0,1.46,1.34,-0.000553,-0.000751,0.434,0.062,0.439,1.0,2454966.932,0,0,0,0,2197.57,0.72168
298.36884,40.173424,12.882,0,1,171.0,51.74379,0.3531,0.3031,48.5,2.44,0.005,4.6699,361.3,12.9909,89.98,1116.0,6521.0,4.352,0.21,1.276,1.334,0.0,0.05,-0.37,-0.000154,-0.000183,6.6,9.9,11.9,1.0,2454967.421,0,0,0,0,366.42,0.68226
286.74188,43.190102,16.619,0,2,193.0,8.390544,0.485,0.582,9.9,1.19,0.139,2.669,231.4,20.14,89.6,754.0,4883.0,4.515,0.18,0.808,0.779,0.011,-0.3,2.8,5e-05,-0.00059,-0.7,0.03,0.7,2.0,2454970.899,0,0,0,0,76.26,3.14913
294.2009,40.455959,16.138,0,1,27.0,311.83298,0.6857,0.319,196.6,13.72,0.001,2.9512,18121.0,89.264,90.0,614.0,6137.0,4.46,-0.06,1.018,1.086,0.0,0.102,0.444,0.0041,0.0039,-0.129,-0.11,0.17,1.0,2455198.665,0,0,0,0,33.69,14.28173
299.05585,43.897202,15.735,0,1,47.0,340.81912,0.5325,0.3556,332.0,16.61,0.983,3.6636,11870.9,38.87,88.55,571.0,5631.0,4.41,-0.46,0.901,0.762,0.0,0.136,-0.031,-0.0023,-0.0006,0.035,-0.039,0.052,1.0,2454967.224,0,0,0,0,25.1,1.27849
290.88232,43.47176,15.246,0,1,43.0,18.888723,0.0635,0.4046,21.7,5.0,0.971,3.416,564.5,25.2,87.79,686.0,5640.0,4.076,0.12,1.534,1.023,0.014,-1.67,0.19,0.00079,-0.00017,0.21,0.38,0.43,1.0,2454984.444,0,0,0,0,52.22,0.28241
298.92593,43.75037,16.845,0,1,14.0,163.15489,0.6121,0.627,185.5,9.4,0.113,4.1002,16612.0,160.31,89.96,325.0,4812.0,4.548,0.02,0.755,0.734,0.0,0.117,0.367,0.0054,0.0206,-0.145,0.03,0.15,1.0,2455250.153,0,0,0,0,2.65,12.93076
284.23398,40.79454,11.353,0,1,31.0,26.82928,0.3051,0.3469,36.4,2.31,0.955,3.1483,162.8,27.4,88.0,691.0,5899.0,4.135,-0.12,1.414,0.995,0.001,-1.56,-0.52,0.000222,5.7e-05,-1.02,-1.6,1.9,1.0,2454966.512,0,0,0,0,53.85,0.36161
290.7037,43.607208,11.208,0,1,603.0,35.477276,0.7233,0.4415,24.6,0.6,0.249,1.9946,49.1,8.35,88.29,1273.0,5587.0,4.525,-0.06,0.865,0.914,0.573,0.39,0.35,-8e-06,5e-06,0.63,-1.45,1.58,1.0,2454966.094,0,0,0,0,621.53,2.2152
284.34274,46.316551,16.038,0,3,132.0,18.69375,0.5253,0.6039,15.2,2.26,0.335,1.53,608.1,41.3,89.54,768.0,5029.0,4.429,0.48,0.93,0.847,0.093,-0.44,2.67,-0.00015,0.00033,2.59,-9.4,9.75,3.0,2455188.135,0,0,0,0,82.22,18.18192
296.08975,48.955372,14.222,0,2,75.0,31.675615,0.5802,0.3719,39.8,2.88,0.654,2.662,414.2,39.9,89.06,830.0,5855.0,4.148,-0.26,1.34,0.92,0.08,0.01,0.46,2e-05,-0.00016,0.25,0.02,0.25,1.0,2454982.253,0,0,0,0,112.09,3.80804
298.75018,45.4664,13.434,0,1,23.0,35.425816,0.6154,0.3232,30.0,17.8,0.746,5.397,671.3,62.8,89.32,1077.0,6234.0,3.209,0.56,6.354,2.382,0.599,-0.09,-0.26,-5e-05,7e-05,0.23,-0.22,0.31,1.0,2455024.253,0,0,0,0,317.78,1.1794
296.62347,49.979172,15.434,0,1,156.0,34.502525,0.153,0.4526,42.6,3.61,0.935,0.9425,1196.4,32.3,88.34,760.0,5416.0,4.575,-0.04,0.809,0.9,0.32,0.47,0.16,-0.00025,0.00023,-0.03,-0.02,0.04,1.0,2454967.614,0,0,0,0,78.75,8.43408
285.01309,40.220749,16.028,0,2,154.0,9.861219,0.9794,0.5825,9.2,0.86,0.912,1.55,176.6,13.99,86.26,503.0,3706.0,4.747,0.26,0.522,0.555,0.02,0.1,-1.6,-3e-05,0.00034,0.8,0.39,0.89,2.0,2454970.498,0,0,0,0,15.1,1.28201
294.69772,38.364159,15.788,0,1,248.0,27.598013,0.6272,0.3288,7.7,4.31,0.913,1.403,987.0,11.22,85.33,1279.0,6343.0,4.408,0.07,1.14,1.213,0.305,-0.05,-0.23,0.00031,-0.00023,-0.14,0.24,0.28,1.0,2454966.091,0,0,0,0,631.55,1.49538
297.07861,49.502079,14.731,0,1,31.0,34.45179,0.8535,0.4368,55.0,4.33,0.025,5.2481,854.9,69.15,89.98,592.0,5396.0,4.035,-0.06,1.507,0.898,0.717,0.39,0.01,-0.00013,7e-05,-0.11,0.1,0.14,1.0,2454988.802,0,0,0,0,29.04,2.91812
292.13525,37.889622,15.375,0,1,215.0,28.343649,0.1827,0.319,35.6,2.17,0.018,4.9377,403.7,9.962,89.9,1096.0,6322.0,4.426,-0.12,1.075,1.124,0.0,0.22,-0.63,0.00031,-0.00051,-1.42,2.85,3.18,1.0,2454969.933,0,0,0,0,342.04,0.46944
297.64606,47.167488,14.06,0,1,214.0,359.89984,0.4121,0.3588,196.6,8.8,0.926,1.3584,4413.9,15.527,86.58,1114.0,5957.0,4.417,0.0,1.042,1.034,0.0,-0.36,0.067,0.00072,-0.00048,-0.163,0.069,0.177,1.0,2454968.024,0,0,0,0,363.75,2.82445
292.16617,38.739052,14.311,0,1,74.0,38.407654,0.3766,0.3819,47.5,3.56,0.006,4.2585,725.4,32.18,89.99,824.0,5815.0,4.16,-0.18,1.329,0.933,0.001,-1.32,0.16,-0.00071,-0.00011,0.61,-0.02,0.61,1.0,2454968.747,0,0,0,0,108.78,2.05681
292.77399,37.797691,14.296,0,1,14.0,29.13543,0.3393,0.4526,35.7,2.23,0.003,9.179,547.1,73.73,90.0,398.0,5579.0,4.419,0.0,0.97,0.901,0.015,0.44,-1.64,-0.00017,0.00035,0.35,-0.62,0.71,1.0,2455003.293,0,0,0,0,5.94,1.00742
298.31674,40.996101,15.764,0,1,352.0,184.22118,0.3469,0.3147,190.4,8.01,0.949,1.7593,3876.1,7.303,82.54,1262.0,6131.0,4.497,-0.24,0.945,1.023,0.0,1.321,0.131,0.00497,0.00282,-5.797,-4.109,7.106,1.0,2454964.779,0,0,0,0,599.54,0.69262
292.78235,47.800629,15.326,0,1,64.0,250.81721,0.1158,0.319,263.5,17.36,0.991,3.4256,8091.0,26.612,87.87,735.0,6126.0,4.358,-0.12,1.109,1.021,0.005,-0.022,-0.013,0.00059,-0.0004,-0.007,-0.048,0.049,1.0,2454972.326,0,0,0,0,69.08,0.81405
288.31332,46.771431,16.437,0,1,44.0,32.694942,0.107,0.4341,38.7,11.26,1.06,2.7286,2212.3,33.7,88.2,506.0,5518.0,4.585,-0.2,0.79,0.885,0.577,0.49,0.69,-0.00064,0.0,0.02,0.0,0.02,1.0,2454979.851,0,0,0,0,15.46,0.77375
284.96967,39.360291,15.604,0,1,50.0,32.688057,0.8831,0.6323,40.1,2.11,0.002,3.451,864.5,65.37,90.0,443.0,4774.0,4.58,0.12,0.745,0.77,0.025,0.04,-0.57,-0.00038,0.00026,-0.13,0.15,0.2,1.0,2454965.319,0,0,0,0,9.09,6.37754
286.63553,39.488621,14.025,0,3,290.0,85.97394,0.8824,0.5684,50.3,2.34,0.83,1.9455,798.1,10.886784,85.63,830.0,4914.0,4.61,-0.04,0.724,0.783,0.0,3.63,-1.651,0.000696,-0.000257,-6.13,2.93,6.8,1.0,2454966.96,0,0,0,0,112.09,1.18462
287.97031,47.972099,15.384,0,1,10.0,186.2157,0.4522,0.4046,190.1,11.13,0.075,4.8472,7690.0,210.55,89.98,413.0,5822.0,4.244,0.14,1.28,1.047,0.0,-0.152,-0.233,0.0008,0.0014,-0.031,0.01,0.032,1.0,2454969.015,0,0,0,0,6.88,11.47696
283.34427,48.223911,14.92,0,1,137.0,35.33945,0.7052,0.4035,38.1,2.76,0.932,2.7437,559.5,10.01,84.66,876.0,5773.0,4.478,-0.04,0.939,0.967,0.0,-1.64,-1.49,-0.00044,-0.000445,3.07,2.65,4.06,1.0,2454966.502,0,0,0,0,139.38,0.27546
291.68329,44.75164,16.066,0,1,133.0,69.965,0.5001,0.3888,72.0,3.9,0.786,0.9617,2958.0,57.3,89.21,656.0,5227.0,4.623,-0.94,0.64,0.628,0.004,-0.17,-0.31,0.00072,0.00081,0.042,0.127,0.134,1.0,2454964.668,0,0,0,0,43.85,34.01455
295.9024,39.918362,16.17,0,2,40.0,17.629503,0.0009,0.4767,61.2,4.37,0.807,3.9948,2407.5,29.8,88.45,548.0,5275.0,4.505,-0.3,0.796,0.739,,-0.09,-0.2,0.00022,,-0.24,0.68,0.72,1.0,2454982.562,0,0,0,0,21.26,0.93218
295.9024,39.918362,16.17,0,2,174.0,14.301238,0.5728,0.4767,16.7,1.73,0.518,1.7087,451.4,18.77,88.42,926.0,5275.0,4.505,-0.3,0.796,0.739,,-0.12,-0.01,0.00021,,-0.79,1.18,1.43,2.0,2455188.456,0,0,0,0,174.23,5.48899
296.1398,41.60318,15.311,0,1,121.0,349.22238,0.8902,0.3447,391.2,6.61,0.049,3.5661,4921.1,12.988,89.78,1043.0,6106.0,4.497,-0.24,0.94,1.013,0.0,-0.228,-0.334,-0.0009,-0.00064,0.132,-0.109,0.171,1.0,2454972.232,0,0,0,0,279.61,1.27755
292.23993,48.51157,16.163,0,4,380.0,7.570919,0.8335,0.5086,8.4,0.99,0.478,1.407,155.5,12.83,87.87,1082.0,5167.0,4.555,-0.04,0.787,0.812,0.576,-0.8,-0.7,0.00016,7e-05,0.18,-0.47,0.5,3.0,2454965.663,0,0,0,0,324.38,5.70552
300.24222,44.141399,16.819,0,4,195.0,17.880093,0.894,0.6834,23.4,2.44,0.952,2.311,781.8,9.07,83.98,609.0,4245.0,4.641,0.0,0.637,0.649,0.715,1.0,0.28,-4e-05,0.00013,0.48,-1.97,2.03,1.0,2454970.703,0,0,0,0,32.54,0.31495
290.37512,41.43375,14.931,0,1,45.0,16.9329,0.6571,0.3928,20.9,2.32,0.682,2.516,439.6,67.0,89.42,614.0,5799.0,4.37,-0.12,1.042,0.928,0.177,0.47,1.64,0.00034,0.0002,-0.1,-0.3,0.3,1.0,2454969.974,0,0,0,0,33.69,6.74055
294.15366,46.309681,12.928,0,1,1006.0,16.674618,0.3107,0.2246,31.2,1.31,0.68,7.502,26.6,1.299,58.42,3015.0,7495.0,3.926,-0.1,2.389,1.754,0.005,0.55,0.09,-9e-06,-2.3e-05,0.39,-0.01,0.39,1.0,2454965.691,0,0,0,0,19568.74,0.02305
285.90848,38.212719,16.342,0,1,72.0,29.358696,0.2948,0.5746,33.2,3.79,0.93,4.126,1211.8,12.98,85.89,620.0,5062.0,4.481,0.14,0.853,0.803,0.205,-0.77,-1.44,0.0004,0.00018,-0.24,0.16,0.29,1.0,2454976.462,0,0,0,0,34.95,0.18444
298.07474,40.94899,16.079,0,1,30.0,27.081797,0.5828,0.5684,32.2,4.44,0.937,2.286,1825.9,53.0,88.99,459.0,5009.0,4.515,0.0,0.799,0.763,0.407,1.08,0.28,0.00046,0.00023,-0.25,-0.34,0.42,1.0,2454970.571,0,0,0,0,10.46,2.532
297.5582,40.541309,13.293,0,1,16.0,16.153671,0.6348,0.2736,19.1,7.76,0.956,5.041,495.8,44.4,88.77,761.0,6715.0,3.754,0.02,2.763,1.581,0.205,1.02,0.56,-0.00017,-0.0001,-0.14,0.11,0.18,1.0,2455001.729,0,0,0,0,79.13,0.26668
295.28854,49.379791,15.474,0,1,33.0,16.06687,0.0507,0.6443,18.1,1.45,0.947,4.924,354.8,25.3,87.86,311.0,4132.0,4.682,-0.2,0.581,0.593,0.165,0.88,-0.09,-0.00035,-2e-05,0.54,-0.2,0.58,1.0,2454991.252,0,0,0,0,2.21,0.17163
285.96802,48.67905,15.699,0,1,471.0,19.764223,0.5684,0.4035,24.8,1.64,0.381,1.7499,286.5,7.57,87.12,1459.0,5751.0,4.458,-0.02,0.958,0.962,0.0,1.48,-0.25,0.00028,-0.00012,-3.41,0.93,3.54,1.0,2454965.859,0,0,0,0,1068.36,2.43783
296.06625,42.768219,14.968,0,1,1159.0,30.30411,0.2851,0.3342,32.6,40.32,1.387,1.272,269.6,1.951,44.68,1756.0,6086.0,4.511,-0.26,0.921,1.003,0.0,0.05,-0.52,0.000214,4.1e-05,0.17,-0.22,0.28,1.0,2454965.646,0,0,0,0,2253.09,0.10592
293.20377,43.057011,16.119,0,2,536.0,17.84133,0.4894,0.4641,20.7,2.27,0.227,2.812,223.3,6.53,88.0,1616.0,5583.0,4.077,0.16,1.53,1.017,0.0,-0.28,3.04,9e-05,-0.00066,0.13,0.56,0.57,1.0,2454966.578,0,0,0,0,1615.12,0.89697
290.703,38.567032,16.169,0,1,35.0,17.198523,0.7145,0.4767,20.3,4.08,0.987,3.837,961.1,27.0,87.9,456.0,5250.0,4.522,-0.36,0.771,0.721,0.342,-0.51,-0.19,1e-05,0.00046,0.45,-0.91,1.02,1.0,2454994.086,0,0,0,0,10.22,0.25507
294.3847,46.157841,16.531,0,1,122.0,17.192307,0.0217,0.3975,20.1,3.86,0.863,6.413,334.9,3.51,75.77,1367.0,5383.0,3.824,-0.64,1.829,0.813,0.067,-0.71,-1.16,0.00016,0.00029,-0.29,-0.13,0.32,1.0,2454966.23,0,0,0,0,825.0,0.02979
288.64252,46.21566,15.845,0,1,35.0,15.283957,0.342,0.5167,20.2,2.95,0.968,4.641,678.1,22.4,87.52,460.0,5329.0,4.572,0.1,0.819,0.912,0.912,0.32,0.63,8e-05,-9e-05,-0.03,-0.05,0.06,1.0,2454988.377,0,0,0,0,10.57,0.14917
287.1532,42.421612,15.369,0,1,11.0,13.6104,0.4718,0.3958,19.4,3.03,0.578,5.294,557.8,160.0,89.79,400.0,5765.0,4.236,0.0,1.242,0.968,0.0,1.0,-1.77,-0.00062,0.00107,-0.44,0.29,0.53,1.0,2455010.487,0,0,0,0,6.08,4.47933
289.54514,39.164429,12.214,0,1,86.0,12.523286,0.5675,0.4341,14.5,0.52,0.105,3.176,44.1,39.21,89.85,622.0,5425.0,4.549,-0.22,0.797,0.822,0.0,3.09,0.67,-0.000128,-2e-06,0.46,-0.77,0.9,1.0,2454965.118,0,0,0,0,35.48,4.29798
292.31467,48.140461,15.179,0,1,8.0,13.011319,0.1597,0.4035,17.3,2.28,0.474,7.375,452.8,137.8,89.8,353.0,5708.0,4.365,0.0,1.054,0.939,0.02,-1.72,-0.58,0.00083,0.00024,-0.14,-0.7,0.7,1.0,2454981.801,0,0,0,0,3.69,2.28018
288.45605,45.80212,14.593,0,3,80.0,12.756576,0.1244,0.4228,17.9,0.7,0.444,3.526,175.0,32.9,89.23,469.0,4729.0,4.726,-1.42,0.525,0.534,0.0,-0.92,-1.36,0.00017,0.00026,-0.61,-1.27,1.41,1.0,2454974.766,0,0,0,0,11.47,2.41652
295.24734,45.757401,13.172,0,1,41.0,14.662136,0.077,0.2888,8.6,13.98,0.087,9.12,622.0,29.1,89.83,1526.0,7818.0,3.365,0.07,5.555,2.607,0.463,-0.07,-0.12,-4e-06,4.6e-05,-0.35,0.03,0.36,1.0,2454990.796,0,0,0,0,1281.86,0.40162
297.52542,49.401451,15.998,0,1,138.0,21.742273,0.6575,0.4603,26.1,2.51,0.387,1.4078,792.2,43.7,89.49,805.0,5427.0,4.495,0.07,0.887,0.896,0.0,0.69,2.29,0.00023,0.00113,0.13,-0.98,0.99,1.0,2454967.353,0,0,0,0,99.37,21.96374
291.72916,38.070019,14.161,0,2,218.0,31.477276,0.0154,0.4949,53.4,4.27,0.403,10.141,183.4,4.4,84.74,1506.0,5295.0,3.617,0.02,3.152,1.501,0.256,-0.24,-0.68,3.7e-05,2.9e-05,-0.37,0.41,0.55,1.0,2454965.252,0,0,0,0,1216.48,0.04169
284.35202,41.519199,15.526,0,1,60.0,29.627333,,0.3251,117.2,2.45,0.8277,3.509,2155.7,24.7,88.24,350.0,3745.0,4.784,-0.02,0.47,0.49,0.742,0.3,-0.3,-7e-05,1e-05,-0.17,-0.04,0.17,1.0,2454969.586,0,0,0,0,3.55,0.91614
285.13831,45.004539,13.921,0,2,176.0,18.528349,0.4065,0.4035,24.5,1.32,0.725,3.667,127.5,11.18,86.28,964.0,5716.0,4.343,0.04,1.091,0.955,0.0,0.42,-0.91,-0.000123,0.0002,-0.31,-0.38,0.49,2.0,2454964.953,0,0,0,0,204.34,0.45848
289.67786,43.458134,12.544,0,1,1108.0,15.846598,0.1436,0.4035,10.8,1.55,0.328,0.823,233.2,10.76,88.25,1711.0,5780.0,4.438,0.0,1.0,1.0,0.0,2.82,0.08,0.000232,-9.7e-05,-4.7,0.72,4.7,1.0,2454964.906,0,0,0,0,2026.81,16.22238
292.95416,41.934799,15.737,0,3,168.0,28.772718,0.8112,0.3978,35.3,20.75,0.665,3.5437,501.2,11.37,86.65,2628.0,5096.0,2.435,-1.52,8.769,0.763,0.0,1.21,-0.55,0.00029,-0.00039,-2.09,2.45,3.22,1.0,2454969.105,0,0,0,0,11295.61,0.60394
292.23993,48.51157,16.163,0,4,1643.0,16.842896,0.8711,0.5086,18.3,1.08,0.322,1.282,190.2,4.407,85.82,1638.0,5167.0,4.555,-0.04,0.787,0.812,0.225,0.57,0.2,-9e-05,-8e-05,-0.57,-0.25,0.62,2.0,2454965.784,0,0,0,0,1710.11,2.78865
285.20749,45.38435,12.944,0,4,524.0,8.249636,0.4634,0.4603,6.6,0.37,0.616,1.845,18.1,7.24,85.12,1225.0,5450.0,4.563,0.1,0.842,0.944,0.095,-1.64,-0.04,2.8e-05,-1e-06,-1.4,0.96,1.7,4.0,2454965.233,0,0,0,0,533.25,1.49345
292.37979,47.644611,16.409,0,2,33.0,7.6975045,0.9985,0.5738,10.2,13.72,1.219,1.958,621.8,40.0,88.25,325.0,4405.0,4.732,-1.1,0.511,0.513,0.156,-0.7,1.0,0.00047,-0.00072,0.04,-0.15,0.16,2.0,2454983.607,0,0,0,0,2.64,0.76329
292.37979,47.644611,16.409,0,2,128.0,13.782243,0.6387,0.5738,17.5,0.94,0.046,3.029,343.5,26.33,89.9,510.0,4405.0,4.732,-1.1,0.511,0.513,0.299,0.48,0.45,-0.00016,-0.0002,-0.63,0.11,0.64,1.0,2454968.176,0,0,0,0,16.02,3.27159
280.69046,43.919182,13.413,0,1,313.0,21.589489,0.732,0.2859,24.6,1.42,0.255,1.3427,127.4,23.76,89.39,1371.0,6395.0,4.275,-0.28,1.237,1.048,0.009,-0.12,-1.35,-4e-05,0.000121,0.09,-0.52,0.53,1.0,2454967.071,0,0,0,0,834.16,13.92204
295.70517,39.75684,16.343,0,1,48.0,13.261151,0.7167,0.5684,15.8,1.68,0.108,3.781,504.2,37.14,89.83,543.0,4905.0,4.536,0.02,0.774,0.75,0.005,0.2,1.8,-0.00045,-0.00095,0.73,-0.34,0.8,1.0,2454967.176,0,0,0,0,20.58,2.95026
284.72894,46.206478,15.475,0,1,341.0,10.48545,0.6632,0.4191,12.4,1.15,0.355,3.516,94.2,8.21,87.52,1233.0,5692.0,4.288,0.16,1.188,0.997,0.03,-2.7,-0.6,0.00022,4e-05,-0.65,-0.67,0.94,1.0,2454967.83,0,0,0,0,547.73,0.6581
285.36517,49.201561,15.986,0,2,19.0,11.06566,0.3661,0.319,11.8,2.22,0.007,7.922,398.8,24.666,89.98,691.0,6133.0,4.367,-0.06,1.112,1.049,0.342,-1.8,0.3,0.00075,-7e-05,-0.83,-0.6,1.01,1.0,2454979.346,0,0,0,0,53.73,0.45015
294.99585,45.119579,14.346,0,1,383.0,14.219638,0.9648,0.3858,15.5,0.84,0.269,3.24,60.4,8.16,88.11,1270.0,5839.0,4.337,-0.16,1.082,0.926,0.18,-0.84,-0.53,5.4e-05,3e-05,0.29,-0.34,0.45,1.0,2454965.752,0,0,0,0,615.03,0.81256
296.603,44.14082,14.83,0,1,158.0,11.9206705,0.162,0.4191,12.9,1.37,0.042,3.1,139.2,20.61,89.88,956.0,5640.0,4.288,0.16,1.175,0.976,0.0,0.57,0.15,0.00027,0.000129,-0.4,-0.25,0.47,1.0,2454969.258,0,0,0,0,197.82,2.41624
293.13705,42.350479,15.108,0,1,1620.0,13.201293,0.876,0.5256,25.6,0.96,0.28,0.9603,134.9,6.414,87.5,1629.0,5218.0,4.548,0.16,0.829,0.886,0.0,0.19,1.38,-2.6e-05,-0.00014,0.24,-0.14,0.28,1.0,2454965.27,0,0,0,0,1654.69,7.31113
281.59235,43.177879,16.063,0,1,181.0,15.772048,0.4101,0.4282,17.9,2.15,0.234,1.949,502.8,24.83,89.46,935.0,5672.0,4.503,0.36,0.965,1.08,0.008,1.14,0.33,0.00056,-0.00011,0.2,0.66,0.7,1.0,2454969.914,0,0,0,0,180.66,7.11987
298.41931,45.071442,15.168,0,2,586.0,13.089503,0.1522,0.4228,15.9,0.55,0.473,1.903,106.7,8.16,86.68,903.0,4671.0,4.721,-1.3,0.528,0.534,0.361,0.64,0.4,-6.7e-05,-4.6e-05,0.36,0.77,0.85,1.0,2454966.542,0,0,0,0,157.05,1.99423
291.28772,50.909149,13.723,0,1,73.0,20.960503,0.8579,0.3651,33.2,20.83,0.073,5.372,565.9,26.895,89.84,1793.0,5988.0,2.982,0.56,8.841,2.734,0.643,0.07,-0.11,-4.2e-05,4e-05,0.06,0.08,0.1,1.0,2454965.071,0,0,0,0,2442.24,1.06884
281.26013,42.40329,15.313,0,1,103.0,15.548629,0.6557,0.3447,17.1,25.95,1.199,1.426,725.6,19.3,86.44,815.0,5991.0,4.394,-0.18,1.039,0.976,0.043,-0.04,0.36,-0.00065,-0.00045,0.24,0.22,0.32,1.0,2454966.786,0,0,0,0,104.37,0.76484
290.23032,37.777481,16.512,0,2,0.0,221.21457,-1.0,0.4035,124.8,59.5,0.006,5.5498,348130.0,45.679,89.99,655.0,5780.0,4.438,0.0,1.0,1.0,0.0,-0.5407,0.4344,0.0,0.0,11.479,11.474,16.23,1.0,2454982.262,0,0,0,0,43.52,3.90916
297.90738,45.03231,15.77,0,1,191.0,14.379563,0.8282,0.4341,16.8,1.51,0.192,1.5398,370.5,35.22,89.69,818.0,5488.0,4.584,-0.18,0.789,0.877,0.0,-0.12,0.48,0.00022,-0.00061,0.06,2.59,2.59,1.0,2454969.331,0,0,0,0,105.84,16.37752
